accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.135 4.130 -0.9959879 -6.71813 7.1969705
4.154 4.151 -0.89064306 -6.631939 7.3406224
4.174 4.171 -0.45968673 -6.564901 7.0102224
4.186 4.181 -0.61770403 -6.588843 7.297527
4.205 4.201 -0.770933 -6.8282633 7.4842744
4.225 4.221 -0.7230489 -6.7468605 7.3310456
4.245 4.241 -0.5315128 -6.655881 7.297527
4.266 4.261 -0.6607997 -6.6271505 7.3789296
4.285 4.282 -0.9624691 -6.612785 7.1969705
4.305 4.302 -0.6799533 -6.459556 6.9767036
4.325 4.322 -0.62728083 -6.3302693 6.967127
4.345 4.342 -0.90500826 -6.4164605 6.7372837
4.366 4.362 -0.91458505 -6.6654577 7.019799
4.389 4.382 -0.521936 -6.6989765 7.0245876
4.407 4.403 -0.79966336 -6.622362 6.967127
4.426 4.423 -0.9864111 -6.6510925 7.2113357
4.446 4.443 -0.8523358 -6.459556 7.0581064
4.468 4.463 -0.78050977 -6.588843 7.192182
4.487 4.483 -0.7182605 -6.7229185 7.627927
4.507 4.503 -0.47884035 -6.7564373 7.16824
4.527 4.524 -0.842759 -6.703765 7.6135616
4.547 4.544 -0.6991069 -6.4882865 6.9479733
4.568 4.564 -0.59855044 -6.6175733 7.536947
4.587 4.584 -0.5363012 -6.694188 7.2831616
4.610 4.604 -0.5602432 -6.8043213 7.4124484
4.628 4.624 -0.6512229 -6.775591 7.6710224
4.648 4.645 -0.48841715 -6.943185 7.513005
4.669 4.665 -1.0007763 -6.861782 7.627927
4.691 4.685 -0.7757214 -6.631939 7.0581064
4.711 4.705 -0.78529817 -6.631939 7.4363904
4.728 4.725 -0.91458505 -6.670246 6.9623384
4.749 4.745 -0.23463176 -6.694188 7.4268136
4.770 4.765 -0.320823 -6.6415157 7.5082164
4.789 4.786 -0.45489833 -6.7803793 7.350199
4.811 4.806 -1.2162545 -6.5601125 7.4363904
4.831 4.826 -0.8523358 -6.3206925 6.7612257
4.849 4.846 -0.9672575 -6.3829417 6.631939
4.870 4.866 -0.8810662 -6.6750345 6.981492
4.890 4.886 -0.59376204 -6.823475 6.8091097
4.911 4.907 -0.5793968 -6.751649 7.465121
4.930 4.927 -0.5650316 -6.3542113 7.101202
4.950 4.947 -0.58418524 -6.2871737 6.95755
4.971 4.967 -0.7374141 -6.3302693 6.694188
4.993 4.987 -0.33039984 -6.531382 7.1059904
5.013 5.007 -0.5793968 -6.253655 7.6375036
5.032 5.028 -0.49799395 -6.2488666 6.8569937
5.051 5.048 -0.7038953 -6.3829417 7.2544312
5.071 5.068 -0.45968673 -6.7803793 7.6470804
5.092 5.088 -0.45489833 -7.015011 7.752425
5.112 5.108 -0.93373865 -6.5505357 7.666234
5.132 5.128 -0.45010993 -6.1100025 6.9623384
5.152 5.148 -0.7565677 -6.1866174 7.0485296
5.172 5.169 -0.51714754 -6.7612257 6.9048777
5.192 5.189 -0.79487497 -6.9144545 7.809886
