accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
5.127 5.126 6.1171265 -4.362503 5.8817444
5.147 5.146 6.358734 -4.3541718 5.9269714
5.168 5.166 6.145691 -4.125656 6.0995483
5.188 5.186 6.224243 -4.0578156 6.012665
5.208 5.206 5.990967 -3.9887848 5.91864
5.229 5.227 5.8552856 -3.9245148 5.8519897
5.249 5.247 5.8279114 -4.0197296 5.8496094
5.268 5.267 5.8743286 -4.1280365 5.7091675
5.289 5.287 5.9457397 -4.2482452 5.834137
5.314 5.307 6.1052246 -4.3077545 5.873413
5.331 5.327 6.2337646 -4.2744293 5.963867
5.349 5.347 6.145691 -4.176834 5.9007874
5.370 5.368 6.089752 -4.0947113 5.846039
5.398 5.388 6.025482 -4.0387726 5.7270203
5.410 5.408 5.974304 -4.0566254 5.686554
5.430 5.428 5.864807 -4.066147 5.72464
5.450 5.448 5.876709 -4.1613617 5.834137
5.470 5.468 5.974304 -4.2494354 5.7924805
5.491 5.488 6.038574 -4.260147 5.7853394
5.510 5.508 6.151642 -4.188736 5.796051
5.531 5.529 6.1825867 -4.176834 5.848419
5.550 5.549 6.101654 -4.1744537 5.8579407
5.571 5.569 6.0802307 -4.073288 5.8686523
5.591 5.589 5.974304 -4.053055 5.7984314
5.614 5.609 5.971924 -4.080429 5.7662964
5.631 5.629 6.031433 -4.125656 5.9519653
5.652 5.650 6.0968933 -4.1982574 5.994812
5.678 5.670 6.1052246 -4.1911163 5.879364
5.699 5.690 6.0849915 -4.187546 5.813904
5.712 5.710 6.100464 -4.118515 5.7603455
5.732 5.730 5.9754944 -4.1411285 5.6258545
5.752 5.750 5.9005127 -4.245865 5.7734375
5.779 5.770 5.8933716 -4.2946625 5.840088
5.799 5.791 5.9195557 -4.2375336 5.866272
5.813 5.811 5.9362183 -4.1482697 5.8448486
5.832 5.831 5.921936 -4.0590057 5.9079285
5.853 5.851 5.896942 -4.099472 5.948395
5.876 5.871 5.858856 -4.170883 6.0697937
5.893 5.891 5.794586 -4.1970673 6.0816956
5.914 5.911 5.812439 -4.228012 6.072174
5.933 5.931 5.7898254 -4.208969 6.0674133
5.954 5.952 5.6827087 -4.1744537 6.006714
5.974 5.972 5.702942 -4.1792145 6.0697937
5.994 5.992 5.760071 -4.144699 6.085266
6.014 6.012 5.7910156 -4.222061 6.078125
6.034 6.032 5.7779236 -4.228012 6.0448
6.055 6.053 5.6803284 -4.08757 6.0733643
6.079 6.073 5.6815186 -4.105423 6.025757
6.099 6.093 5.658905 -4.1982574 6.078125
6.115 6.113 5.666046 -4.2446747 6.0816956
6.136 6.133 5.670807 -4.1934967 6.116211
6.155 6.153 5.679138 -4.1589813 6.060272
6.176 6.173 5.631531 -4.1673126 6.078125
6.196 6.194 5.62796 -4.1804047 6.0507507
6.216 6.214 5.7017517 -4.194687 6.057892
6.237 6.234 5.748169 -4.219681 6.124542
