accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
6.513 6.510 6.133945 -4.237737 6.1530986
6.533 6.530 6.220136 -4.213795 6.1004257
6.553 6.550 6.129156 -4.261679 6.009446
6.576 6.571 6.129156 -4.2521024 6.0238113
6.596 6.591 6.172252 -4.261679 6.0621185
6.614 6.611 6.105214 -4.232949 6.066907
6.634 6.631 6.090849 -4.2281604 6.0956373
6.653 6.651 6.14831 -4.2664676 6.090849
6.676 6.671 6.143522 -4.256891 6.157887
6.694 6.692 6.105214 -4.209007 6.042965
6.714 6.712 6.1626754 -4.223372 6.0285997
6.735 6.732 6.181829 -4.2042184 6.0860605
6.755 6.752 6.167464 -4.2521024 6.105214
6.777 6.772 6.1100025 -4.309563 6.0525417
6.795 6.792 6.1100025 -4.285621 5.9998693
6.817 6.812 6.1195793 -4.2664676 6.129156
6.835 6.833 6.143522 -4.280833 6.05733
6.855 6.853 6.1195793 -4.232949 6.0046577
6.878 6.873 6.1626754 -4.280833 6.1004257
6.898 6.893 6.1195793 -4.232949 6.14831
6.916 6.913 6.1530986 -4.2185836 6.0956373
6.936 6.934 6.14831 -4.2904096 6.172252
6.956 6.954 6.0142345 -4.280833 6.1866174
6.976 6.974 6.0046577 -4.2521024 6.2392898
6.997 6.994 5.9519854 -4.256891 6.196194
7.018 7.014 5.889736 -4.295198 6.196194
7.037 7.034 5.90889 -4.256891 6.129156
7.057 7.054 6.0477533 -4.271256 6.167464
7.077 7.075 6.181829 -4.309563 6.205771
7.098 7.095 6.1100025 -4.3861775 6.1770406
7.121 7.115 6.205771 -4.3526587 6.0525417
7.138 7.135 6.220136 -4.3287168 6.1770406
7.158 7.155 6.0956373 -4.247314 6.0956373
7.178 7.175 6.0764837 -4.2664676 6.167464
7.203 7.196 6.1004257 -4.2425256 6.0621185
7.219 7.216 6.0860605 -4.2281604 6.1626754
7.240 7.236 6.009446 -4.237737 6.220136
7.258 7.256 6.042965 -4.256891 6.157887
7.279 7.276 6.0956373 -4.213795 6.181829
7.299 7.296 6.14831 -4.2999864 6.0764837
7.319 7.316 6.14831 -4.2999864 6.1243677
7.339 7.337 6.14831 -4.2999864 6.0956373
7.359 7.357 6.14831 -4.256891 6.1195793
7.379 7.377 6.1387334 -4.2904096 6.1243677
7.400 7.397 6.1100025 -4.295198 6.033388
7.424 7.417 6.0621185 -4.223372 6.1387334
7.441 7.438 6.0716953 -4.256891 6.133945
7.460 7.458 6.0764837 -4.2425256 6.0381765
7.480 7.478 5.9759274 -4.285621 6.339846
7.507 7.498 6.042965 -4.3143516 6.2345014
7.522 7.518 6.081272 -4.3287168 6.14831
7.542 7.538 6.0525417 -4.343082 6.191406
7.561 7.558 6.033388 -4.3143516 6.143522
7.581 7.579 6.0046577 -4.2904096 6.205771
7.601 7.599 6.0238113 -4.295198 6.2488666
7.621 7.619 5.932832 -4.256891 6.26802
7.642 7.639 5.985504 -4.3526587 6.181829
7.665 7.659 6.05733 -4.2999864 6.2345014
7.683 7.679 6.172252 -4.2521024 6.1866174
7.705 7.700 5.913678 -4.232949 6.215348
7.723 7.720 6.0525417 -4.256891 5.985504
7.747 7.740 5.9759274 -4.3047748 6.2009826
7.763 7.760 5.90889 -4.295198 6.229713
7.783 7.780 5.865794 -4.3047748 6.411672
7.803 7.800 5.899313 -4.333505 6.363788
7.826 7.821 5.9041014 -4.232949 6.325481
7.845 7.841 5.8562174 -4.285621 6.2967505
7.864 7.861 5.90889 -4.2904096 6.291962
7.885 7.881 5.961562 -4.2904096 6.3829417
7.905 7.901 5.90889 -4.237737 6.373365
7.924 7.921 5.8945246 -4.2904096 6.397307
7.945 7.942 5.8801594 -4.285621 6.3111157
7.968 7.962 5.913678 -4.343082 6.215348
