linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
6.354 6.347 0.27180398 0.26356298 0.21737671
6.372 6.367 0.62493837 0.43077904 0.3936119
6.393 6.387 -0.029980779 0.69933677 -0.42678165
6.413 6.408 -1.1062739 0.75154537 -0.6581621
6.437 6.428 -0.7421113 0.5577808 -0.36849022
6.453 6.448 0.3880887 0.46627748 0.30157757
6.474 6.468 1.7284948 0.3104273 0.569047
6.495 6.488 1.4303657 0.43098724 0.06874275
6.513 6.508 -0.41474438 0.7484519 -0.5846453
6.537 6.528 -1.9180974 0.6836273 -0.95487785
6.559 6.549 -0.89720225 0.46856004 -0.48282337
6.574 6.569 1.4740952 0.35259545 0.45263004
6.594 6.589 2.330749 0.20834523 1.6148329
6.614 6.609 0.98926973 0.58162445 0.94320583
6.641 6.629 -2.5245404 0.50762844 -1.089364
6.655 6.649 -3.0010717 0.59386796 -1.9717531
6.689 6.670 -0.944237 0.70749825 -0.44400597
6.696 6.690 2.1869583 0.513238 1.1646194
6.724 6.710 1.6365598 0.42989552 1.0844145
6.744 6.730 -0.78136575 0.4534558 -1.5333519
6.756 6.750 -2.615797 0.33416247 -2.762827
6.773 6.770 -1.4770564 0.5353277 -1.9212923
6.793 6.790 1.6639013 0.29853356 -0.14633465
6.813 6.811 4.2667975 0.42585468 1.8742809
6.835 6.831 2.931045 0.46016097 0.9430237
6.856 6.851 -0.9335927 0.3578301 -1.1756411
6.873 6.871 -2.9025798 0.060412645 -1.7091799
6.894 6.891 -1.8538885 -0.03036791 -0.25281715
6.921 6.911 2.0196526 0.3293078 2.388215
6.939 6.931 3.5817115 0.34976125 3.252777
6.955 6.952 0.30548418 0.22474027 0.83849144
6.976 6.972 -3.1076488 0.07432985 -1.2512074
6.996 6.992 -2.806991 0.48418814 -0.3613739
7.024 7.012 -0.33183217 1.2765915 1.614397
7.043 7.032 1.3674719 0.9011467 2.5275564
7.059 7.052 -0.030739784 0.44338107 1.2459517
7.081 7.072 -1.5324928 0.5521207 -0.33598232
7.103 7.093 -1.7789223 0.7611854 -0.90202904
